OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFAParking,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),Electricity(kWh),NaturalGas(therms),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2)
22420,2016,NonResidential,Other,SUNSET,1138 NW 63RD ST,98107.0,6.0,BALLARD,47.67482,-122.37316,1942,2.0,1.0,30087,0,,,172.6000061,170.3999939,542.0999756,535.0,5274642,5205994,0.0,5274641,1545908.875,0.0,0,36.77,1.22
22438,2016,NonResidential,Worship Facility,Quest Church,1401 NW Leary Way,98107.0,6.0,BALLARD,47.66327,-122.37439,1975,1.0,1.0,40445,0,,92.0,19.39999962,22.5,34.40000153,37.70000076,786253,911009,0.0,271219,79489.70313,5150.350098,515035,29.24,0.72
22440,2016,NonResidential,Retail Store,Office Max #560,1135 NW Leary Way,98107.0,6.0,BALLARD,47.66318,-122.37283,1996,1.0,1.0,23500,0,,53.0,48.40000153,48.90000153,141.6999969,139.5,1137967,1149592,0.0,1021883,299496.9063,1160.839966,116084,13.29,0.57
22454,2016,NonResidential,Retail Store,Ballard Goodwill,6400 8th Avenue NW,98134.0,6.0,Ballard,47.67518,-122.36549,1967,1.0,1.0,22420,0,,82.0,60.90000153,66.09999847,148.0,152.6999969,1404253,1524765,0.0,927422,271811.8125,4768.319824,476832,31.79,1.42
22460,2016,Multifamily LR (1-4),Low-Rise Multifamily,Gilmanor Apartments,4051 Gilman Ave W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65661,-122.38781,1968,4.0,1.0,23728,0,,73.0,27.0,28.29999924,84.59999847,88.90000153,639566,671959,0.0,639567,187446.2969,0.0,0,4.46,0.19
22470,2016,Multifamily LR (1-4),Low-Rise Multifamily,Tempo Apts,2015 W. Dravus St.,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.64823,-122.38276,2007,4.0,1.0,42763,0,,58.0,34.20000076,35.90000153,99.5,103.6999969,986353,1037693,0.0,879888,257880.4063,1064.650024,106465,11.79,0.28
22479,2016,NonResidential,Supermarket / Grocery Store,70500811 -- Interbay,1600 West Dravus,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.64909,-122.37788,1961,1.0,1.0,25842,0,,35.0,327.7999878,336.6000061,718.7000122,727.9000244,8518313,8746499,0.0,4656997,1364887.75,38613.15625,3861316,237.54,9.19
22748,2016,Multifamily LR (1-4),Low-Rise Multifamily,GREENWOOD ARMS,9255 Greenwood AVE N,98103.0,6.0,NORTHWEST,47.69757,-122.35576,1979,3.0,1.0,20448,0,,86.0,21.89999962,23.60000038,68.90000153,74.19999695,448600,483339,0.0,448601,131477.2969,0.0,0,3.13,0.15
22480,2016,NonResidential,Small- and Mid-Sized Office,3257 16TH AVE W,3257 16TH AVE W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65018,-122.37787,1992,3.0,1.0,26389,0,,,45.79999924,45.0,143.6999969,141.1999969,1208035,1186733,0.0,1208035,354054.9063,0.0,0,8.42,0.32
22486,2016,NonResidential,Small- and Mid-Sized Office,Canal Building,3600 15th Ave W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65252,-122.37587,1982,3.0,1.0,25859,0,,88.0,33.20000076,35.40000153,88.69999695,91.0,858780,916019,0.0,665707,195107.5938,1930.733276,193073,14.9,0.58
22502,2016,NonResidential,Warehouse,Commodore,2440 W Commodore Way,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.66238,-122.38831,1974,1.0,1.0,25600,0,,1.0,67.59999847,75.90000153,173.0,188.6999969,1730600,1943594,0.0,1249609,366239.3125,4809.92041,480992,34.26,1.34
22504,2016,NonResidential,Other,"MER Equipment,Inc.",2400 w Commodore Way,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.66126,-122.38751,1965,1.0,1.0,23169,0,,,21.79999924,21.79999924,68.40000153,68.40000153,222255,222255,0.0,222256,65139.5,0.0,0,1.55,0.07
22509,2016,NonResidential,Small- and Mid-Sized Office,Salmon Bay Landing,2320 W Commodore Way,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.66106,-122.38576,2008,4.0,1.0,41784,8399,,89.0,38.79999924,38.79999924,121.8000031,121.8000031,1294615,1294615,0.0,1294615,379430.0,0.0,0,9.03,0.22
22511,2016,NonResidential,Warehouse,West Commodore,2600 W Commodore Way,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.66206,-122.38948,1960,1.0,1.0,56884,0,,71.0,24.39999962,27.70000076,54.5,58.0,1388345,1577967,0.0,785464,230206.2969,6028.810059,602881,37.49,0.66
22512,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Gilman's Fairway,2530 15th Ave West,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.64154,-122.37565,2000,6.0,0.0,34582,0,,,62.5,65.59999847,196.1999969,206.1000061,1083156,1137640,0.0,1083156,317455.0,0.0,0,7.55,0.22
22517,2016,Multifamily LR (1-4),Low-Rise Multifamily,Crown Point,8508 Mary Avenue NW,98107.0,6.0,BALLARD,47.69101,-122.37497,1988,3.0,1.0,23835,0,,93.0,23.29999924,25.10000038,73.09999847,78.90000153,555153,598562,0.0,555153,162706.0938,0.0,0,3.87,0.16
22519,2016,NonResidential,Retail Store,1023-Crown Hill (Relo),8532 15th Ave NW,98117.0,6.0,BALLARD,47.6917,-122.37617,1989,1.0,1.0,32810,0,,66.0,61.5,66.09999847,148.3999939,153.0,2017967,2168833,0.0,1316268,385776.0,7017.0,701700,46.44,1.42
22521,2016,Multifamily LR (1-4),Low-Rise Multifamily,Garden Court Apartments,119 19th Ave E,98112.0,3.0,Central,47.61927,-122.30764,1999,3.0,1.0,42260,0,,64.0,27.39999962,28.5,86.09999847,89.59999847,841821,876593,0.0,841821,246723.5938,0.0,0,5.87,0.14
22524,2016,Multifamily LR (1-4),Low-Rise Multifamily,Littlefield,1820 E John St,98112.0,3.0,Central,47.61994,-122.30765,1910,3.0,1.0,22704,0,,84.0,56.70000076,62.79999924,76.5,82.90000153,1287159,1425111,0.0,184662,54121.39844,11024.96973,1102497,59.84,2.64
22547,2016,NonResidential,Self-Storage Facility,Mahoney Warehouse,2656 15TH AVE W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.64455,-122.37581,1980,3.0,1.0,30989,0,,,3.200000048,3.200000048,9.899999619,10.0,97690,98862,0.0,97690,28631.40039,0.0,0,0.68,0.02
22548,2016,NonResidential,Self-Storage Facility,"A1 Self Storage, LLC",2648 15th Ave West,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.64418,-122.37587,1915,3.0,1.0,39952,0,,,1.399999976,1.5,4.5,4.599999905,57133,58114,0.0,57133,16744.80078,0.0,0,0.4,0.01
22550,2016,Multifamily LR (1-4),Low-Rise Multifamily,Golfcrest Apartments,2629-2633 14th Ave W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.64408,-122.37511,1963,4.0,1.0,28674,0,,84.0,24.60000038,26.60000038,70.40000153,75.09999847,706505,762156,0.0,610443,178910.5,960.6300049,96063,9.36,0.33
22553,2016,Multifamily LR (1-4),Low-Rise Multifamily,Fountain Court Apartments,2516 14th AVE W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.64137,-122.37449,1962,3.0,1.0,21240,0,,71.0,25.10000038,27.20000076,78.90000153,85.40000153,533370,577552,0.0,533371,156322.0,0.0,0,3.72,0.18
22569,2016,Multifamily LR (1-4),Low-Rise Multifamily,Wharfside Pointe,3812 14th Avenue West,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65487,-122.37462,1990,4.0,1.0,115575,0,,68.0,37.5,39.90000153,89.59999847,95.90000153,4337107,4607296,0.0,2775131,813344.375,15619.75977,1561976,102.3,0.89
22574,2016,NonResidential,Small- and Mid-Sized Office,Nickerson Business Center,3837 13th Avenue West,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65504,-122.37402,1961,2.0,1.0,20022,0,,80.0,31.60000038,33.09999847,99.30000305,104.0999985,657385,688824,0.0,657386,192668.7031,0.0,0,4.58,0.23
22577,2016,NonResidential,Distribution Center,property #50,1200-1210 West Nickerson st.,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65563,-122.37194,1960,2.0,1.0,36498,0,,89.0,14.69999981,17.0,31.79999924,34.79999924,520011,602201,0.0,277628,81368.0,2423.842773,242384,14.81,0.41
22579,2016,NonResidential,Distribution Center,Century 21 Promotions Inc,2601 West Commodore Way,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.66161,-122.39075,1968,1.0,1.0,35946,0,,,13.10000038,14.0,31.20000076,31.70000076,469499,503210,0.0,300259,88001.0,1692.402466,169240,11.08,0.31
22585,2016,NonResidential,Small- and Mid-Sized Office,Commodore Way,2303 W. Commodore Way,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.66006,-122.38631,2007,4.0,1.0,30152,5680,,96.0,33.59999847,33.59999847,105.3000031,105.3000031,845044,845044,0.0,844068,247382.2031,9.760000229,976,5.94,0.2
22607,2016,NonResidential,Small- and Mid-Sized Office,Fisheries Building,4241 21st Ave W.,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65881,-122.38382,1979,4.0,1.0,22365,0,,71.0,33.59999847,33.59999847,105.6999969,105.6999969,727385,727385,0.0,727386,213184.5,0.0,0,5.07,0.23
22609,2016,NonResidential,Small- and Mid-Sized Office,The Wharf Building,4209 21st Avenue West,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65801,-122.3839,1994,4.0,1.0,30172,0,,82.0,30.0,32.09999847,94.09999847,100.6999969,904059,967548,0.0,904060,264964.8125,0.0,0,6.3,0.21
22611,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Gallagher Apartments,1521 NW 54th St.,98107.0,6.0,BALLARD,47.6677,-122.37717,2008,6.0,1.0,75638,0,,76.0,31.29999924,32.40000153,98.19999695,101.8000031,1568550,1627547,0.0,1568551,459715.9063,0.0,0,10.93,0.14
22627,2016,Multifamily LR (1-4),Low-Rise Multifamily,Canal Place Apts,5110 17th Ave NW,98107.0,6.0,BALLARD,47.66624,-122.37861,1988,3.0,1.0,23466,0,,,23.79999924,25.10000038,74.90000153,79.0,442375,466516,0.0,442376,129652.8984,0.0,0,3.08,0.13
22632,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Bridgeview Place Apartments,1515 NW 52nd St,98107.0,6.0,BALLARD,47.66623,-122.37714,1990,5.0,1.0,30199,0,,60.0,38.09999847,40.59999847,119.5999985,127.4000015,782494,833409,0.0,782494,229335.9063,0.0,0,5.46,0.18
22650,2016,NonResidential,Warehouse,Ballard Hardware & Supply Co Inc,4749 Ballard Ave NW,98107.0,6.0,BALLARD,47.66353,-122.38064,1927,4.0,1.0,42500,0,,100.0,5.099999905,5.5,15.89999962,17.39999962,241478,262995,0.0,241478,70773.29688,0.0,0,1.68,0.04
22654,2016,NonResidential,Small- and Mid-Sized Office,Sanborn Building,5325 Ballard Ave NW,98107.0,6.0,BALLARD,47.66691,-122.38416,1901,4.0,1.0,23032,0,,,52.90000153,55.29999924,166.1000061,173.6000061,1121537,1172535,0.0,1121537,328703.8125,0.0,0,7.82,0.34
22670,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Ballard Landmark (ID22670),5433 LEARY AVE NW,98107.0,6.0,BALLARD,47.66741,-122.38349,2008,6.0,1.0,197368,0,,28.0,53.90000153,55.40000153,134.5,138.6999969,8287440,8530357,0.0,5740245,1682369.5,25471.95117,2547195,175.3,0.89
22672,2016,NonResidential,Other,Olympic Athletic Club,5301 Leary Ave NW,98107.0,6.0,BALLARD,47.66646,-122.38263,1900,3.0,1.0,45750,4914,,,169.0,175.8999939,262.7999878,270.0,7240274,7536508,0.0,1749609,512781.1875,54906.64453,5490664,303.81,6.64
22674,2016,Multifamily LR (1-4),Low-Rise Multifamily,Curtiss,5227 Leary Ave,98101.0,6.0,BALLARD,47.66613,-122.38149,1911,4.0,1.0,30200,0,,100.0,23.10000038,24.20000076,47.40000153,49.70000076,698367,731367,0.0,333890,97857.5,3644.780029,364478,21.69,0.72
22676,2016,NonResidential,Small- and Mid-Sized Office,5105 Leary Ave,5105 Leary Ave NW,98107.0,6.0,BALLARD,47.66497,-122.38047,1968,2.0,1.0,23500,0,,26.0,71.80000305,74.30000305,181.3999939,182.8999939,1686405,1745284,0.0,1192984,349643.5938,4934.209961,493421,34.52,1.47
22678,2016,NonResidential,Small- and Mid-Sized Office,4925 Leary,4925 Leary Ave NW,98107.0,6.0,BALLARD,47.66431,-122.37988,1966,1.0,1.0,22282,0,,93.0,26.0,29.89999962,56.09999847,60.09999847,579888,665681,0.0,306298,89770.89844,2735.899902,273590,16.67,0.75
22679,2016,NonResidential,Self-Storage Facility,Ballard Mini Storage,4714 Ballard Ave NW,98107.0,6.0,BALLARD,47.66351,-122.37961,1902,2.0,1.0,24000,0,,,21.0,25.0,39.59999847,43.79999924,502898,599426,0.0,201999,59202.39844,3009.000244,300900,17.39,0.72
22681,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lesley Manor Apts.,5209 Russell Ave. NW,98107.0,6.0,BALLARD,47.66624,-122.38062,1964,4.0,1.0,36000,0,,72.0,26.79999924,28.70000076,84.0,90.0,868859,930534,0.0,868860,254648.2031,0.0,0,6.06,0.17
22684,2016,NonResidential,Mixed Use Property,Murphy Ballard Building,1903 NW Market St,98107.0,6.0,BALLARD,47.66852,-122.38175,1909,3.0,1.0,27085,0,,,73.69999695,79.40000153,153.1000061,159.1999969,1995131,2151546,0.0,981638,287701.5,10134.93945,1013494,60.67,2.24
22739,2016,Multifamily LR (1-4),Low-Rise Multifamily,Greenhouse Condo HOA,2224 NE 92nd St.,98115.0,5.0,NORTHEAST,47.69639,-122.30507,1979,4.0,1.0,75154,0,,70.0,25.70000076,26.89999962,76.90000153,81.30000305,1930938,2018943,0.0,1795655,526276.3125,1352.830078,135283,19.7,0.26
22742,2016,Multifamily LR (1-4),Low-Rise Multifamily,Greenlake NW,734 94th St,98103.0,5.0,NORTHWEST,47.69724,-122.34847,1987,3.0,1.0,24156,0,,84.0,25.39999962,27.70000076,79.80000305,86.90000153,520206,566408,0.0,520206,152463.7969,0.0,0,3.63,0.15
22746,2016,Multifamily LR (1-4),Low-Rise Multifamily,Greentree Village,13735 15th ave ne,98125.0,5.0,North,47.72958,-122.31321,1975,3.0,1.0,79963,0,,13.0,29.10000038,31.60000038,91.30000305,99.09999847,2127534,2309997,0.0,2127534,623544.5,0.0,0,14.83,0.19
22749,2016,Multifamily LR (1-4),Low-Rise Multifamily,SILVERCREST SEATTLE (ID22749),9543 Greenwood Ave N,98103.0,6.0,NORTHWEST,47.6992,-122.35582,1994,3.0,1.0,46439,0,,,30.70000076,32.20000076,76.5,80.19999695,1427294,1494319,0.0,982020,287813.5,4452.746094,445275,30.49,0.66
22753,2016,Multifamily LR (1-4),Low-Rise Multifamily,Ashford Apartment Homes,12728 Greenwood Ave N,98133.0,5.0,NORTHWEST,47.72251,-122.3551,1988,4.0,1.0,57693,0,,91.0,20.89999962,21.60000038,65.69999695,67.80000305,1207092,1245218,0.0,1207093,353778.5938,0.0,0,8.42,0.15
22759,2016,Multifamily LR (1-4),Low-Rise Multifamily,Greenwood Court Manor,13543 GREENWOOD AVE N,98133.0,5.0,NORTHWEST,47.72786,-122.35586,1995,3.0,1.0,26040,0,,39.0,34.0,35.59999847,106.8000031,111.6999969,885865,926708,0.0,885866,259632.4063,0.0,0,6.18,0.24
22801,2016,Nonresidential COS,Other,Meadowbrook Community Center/Pool,10700 30th Ave NE,98125.0,5.0,NORTH,47.70544,-122.2918,1996,2.0,0.0,29258,0,,,233.5,247.3999939,402.5,417.2000122,8086943,8571176,0.0,2608582,764531.6875,54783.60547,5478361,309.14,10.57
22804,2016,NonResidential,Small- and Mid-Sized Office,Lake City Professional Center,2611 NE 125th St,98125.0,5.0,NORTH,47.719,-122.29966,1931,2.0,1.0,37500,0,,58.0,59.59999847,65.30000305,152.6000061,160.6999969,2235765,2448649,0.0,1614256,473111.5,6215.089844,621509,44.26,1.18
22805,2016,Multifamily LR (1-4),Low-Rise Multifamily,Park Meadow Apartments,10550 Lake City Way NE,98125.0,5.0,NORTH,47.70647,-122.30126,1990,3.0,1.0,28392,0,,56.0,44.59999847,46.20000076,140.1000061,145.1000061,1212883,1256613,0.0,1212883,355475.8125,0.0,0,8.46,0.3
22810,2016,NonResidential,K-12 School,Bliss Hall,14050 1st Ave NE,98125.0,5.0,NORTHWEST,47.73143,-122.32784,1930,3.0,1.0,23983,0,,61.0,48.5,53.0,104.9000015,110.5999985,1164364,1270514,0.0,618998,181417.7969,5453.67041,545367,33.28,1.39
22818,2016,NonResidential,Distribution Center,Jack Warehouse,4835 West Marginal Way SW,98106.0,1.0,DELRIDGE,47.55832,-122.35239,1980,1.0,1.0,24100,0,,22.0,34.29999924,39.79999924,60.09999847,65.90000153,809870,939941,0.0,271509,79574.70313,5383.619629,538362,30.49,1.27
22830,2016,NonResidential,Worship Facility,Freedom Church,9601 35th Ave,98126.0,1.0,SOUTHWEST,47.51709,-122.37797,1971,1.0,1.0,23772,0,,100.0,4.199999809,4.199999809,13.30000019,13.30000019,100841,100841,0.0,100842,29555.0,0.0,0,0.7,0.03
22831,2016,Multifamily LR (1-4),Low-Rise Multifamily,Graham Terrace View Condo,6055 35th Ave SW,98126.0,1.0,SOUTHWEST,47.54685,-122.37676,1979,3.0,1.0,24371,0,,10.0,38.5,39.90000153,120.8000031,125.0999985,781682,809833,0.0,781682,229098.0,0.0,0,5.45,0.22
22834,2016,NonResidential,K-12 School,University Child Development School,5040 9th Ave NE,98105.0,4.0,NORTHEAST,47.66665,-122.31818,2004,2.0,3.0,31343,0,,5.0,74.69999695,83.0,144.8999939,153.6999969,3846501,4277566,0.0,1639135,480403.0,22073.66016,2207366,128.66,4.1
22836,2016,Multifamily LR (1-4),Low-Rise Multifamily,Granada Condominiums,5025 California Ave SW,98136.0,1.0,SOUTHWEST,47.55667,-122.3874,1980,4.0,1.0,34142,0,,79.0,22.39999962,24.0,70.30000305,75.30000305,764832,818431,0.0,764833,224159.5938,0.0,0,5.33,0.16
22838,2016,Multifamily MR (5-9),Mid-Rise Multifamily,The Grande,601 W Mercer Place,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.62531,-122.36513,1995,5.0,1.0,32927,415,,62.0,34.5,36.70000076,78.59999847,82.0,1137513,1208117,0.0,666443,195323.4063,4710.700195,471070,29.66,0.9
22839,2016,Multifamily HR (10+),High-Rise Multifamily,Grandview Condominiums,2201 3rd Av,98121.0,7.0,DOWNTOWN,47.61388,-122.34405,1979,27.0,1.0,117069,0,,,34.90000153,38.40000153,108.5999985,119.4000015,5952875,6547260,0.0,5863982,1718634.75,888.9199829,88892,45.6,0.39
22840,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Grandview Plaza Condominiums,4528 8th Ave NE,98105.0,4.0,NORTHEAST,47.66206,-122.31924,1996,6.0,1.0,30713,0,,,30.60000038,33.40000153,73.80000305,78.19999695,783651,855469,0.0,509461,149314.5938,2741.899902,274190,18.11,0.59
22850,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Green Lake Condominium,7020 Woodlawn Ave NE,98115.0,6.0,NORTHWEST,47.67946,-122.32427,2003,6.0,1.0,125774,0,,,27.29999924,27.29999924,80.80000305,80.80000305,2735056,2735056,0.0,2495230,731310.1875,2398.25,239825,30.13,0.24
22860,2016,NonResidential,Mixed Use Property,Lakeside Plaza,7900 East Greenlake Drive North,98103.0,6.0,NORTHWEST,47.68582,-122.33709,1996,3.0,1.0,55912,22850,,,74.09999847,74.09999847,232.6999969,232.6999969,2450442,2450442,0.0,2450443,718183.625,0.0,0,17.08,0.31
22863,2016,NonResidential,Other,Max Performance,4220 22nd Ave W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65843,-122.38435,1957,2.0,1.0,20294,0,,,85.5,90.90000153,145.1000061,150.1000061,1735995,1845057,0.0,536408,157212.0938,11995.87988,1199588,67.45,3.32
22866,2016,NonResidential,Small- and Mid-Sized Office,Fishermen's Commerce Building,4039 21st Ave W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65708,-122.38383,1983,4.0,1.0,40571,10849,,64.0,53.59999847,53.59999847,168.3000031,168.3000031,1286817,1286817,0.0,1286817,377144.5938,0.0,0,8.97,0.22
22867,2016,NonResidential,Small- and Mid-Sized Office,Icicle Seafoods,4019 - 21st Ave W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65649,-122.38383,1983,4.0,1.0,41707,15659,,78.0,42.09999847,42.79999924,132.1999969,134.3999939,1755788,1785685,0.0,1755788,514592.0938,0.0,0,12.24,0.29
22881,2016,NonResidential,Mixed Use Property,(ID22881) INTERBAY BUILDING,3411 THORNDYKE AVE W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65118,-122.37875,1960,2.0,1.0,57644,0,,,39.70000076,41.70000076,102.0999985,103.5,2189735,2300589,0.0,1591510,466444.8125,5982.25,598225,42.87,0.74
22883,2016,NonResidential,Warehouse,Keller Supply,3209 17th Ave W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.64913,-122.37929,1955,2.0,1.0,39497,0,,9.0,43.0,45.79999924,116.3000031,121.9000015,1700057,1809734,0.0,1344071,393924.8125,3559.859619,355986,28.28,0.72
22894,2016,Multifamily LR (1-4),Low-Rise Multifamily,lyons gate,2632 21th ave west,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.64393,-122.38313,2001,3.0,1.0,69881,0,,88.0,22.10000038,23.10000038,60.09999847,62.09999847,1544146,1611521,0.0,1232964,361361.1875,3111.819824,311182,25.12,0.36
22896,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Gilman Terrace,2572 Gilman Dr W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.64271,-122.3755,1991,5.0,1.0,38255,18278,,99.0,21.20000076,21.20000076,66.40000153,66.40000153,934980,934980,0.0,934981,274027.1875,0.0,0,6.52,0.17
22899,2016,Multifamily LR (1-4),Low-Rise Multifamily,Raleigh House,2501 14th Av W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.64104,-122.37539,1963,3.0,1.0,21094,0,,78.0,27.70000076,29.79999924,87.0,93.59999847,584575,628589,0.0,584576,171329.2969,0.0,0,4.08,0.19
22902,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Magnolia Court,2207 W Raye St,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.64274,-122.38516,1988,7.0,1.0,28799,0,,89.0,31.70000076,33.5,99.69999695,105.3000031,720516,761254,0.0,720516,211171.2031,0.0,0,5.02,0.17
22919,2016,Multifamily LR (1-4),Low-Rise Multifamily,Greenwood Plaza Condo HOA,9750 Greenwood Avenue N.,98103.0,5.0,NORTHWEST,47.7012,-122.35506,1992,4.0,1.0,34813,0,,83.0,31.10000038,32.90000153,97.69999695,103.1999969,867456,916478,0.0,867457,254237.0938,0.0,0,6.05,0.17
22929,2016,Multifamily LR (1-4),Low-Rise Multifamily,Malabar Apartments,170 Melrose Ave E,98102.0,3.0,EAST,47.62037,-122.32768,1961,4.0,1.0,23727,0,,57.0,33.70000076,36.20000076,106.0,113.8000031,800626,859684,0.0,800626,234650.2031,0.0,0,5.58,0.24
22930,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Hawaiian Apartment,235 Bellevue Ave E,98102.0,3.0,EAST,47.62037,-122.32705,1959,4.0,1.0,22992,0,,44.0,31.29999924,33.09999847,98.19999695,104.0999985,719272,762182,0.0,719273,210806.7969,0.0,0,5.01,0.22
22932,2016,Multifamily LR (1-4),Low-Rise Multifamily,Viewmont Apartments,219 Bellevue Ave E,98102.0,3.0,EAST,47.62017,-122.3272,1958,3.0,1.0,27852,0,,82.0,29.60000038,31.70000076,92.90000153,99.5,824320,882407,0.0,824320,241594.4063,0.0,0,5.75,0.21
22934,2016,Multifamily LR (1-4),Low-Rise Multifamily,Chardonnay Apartments,203 Bellevue Avenue East,98102.0,3.0,EAST,47.61967,-122.327,1906,3.0,1.0,24560,0,,23.0,38.0,41.5,88.19999695,98.5,768755,840253,0.0,468022,137169.4063,3007.329834,300733,19.23,0.78
22936,2016,Nonresidential COS,Other,Seattle Asian Art Museum,1400 E Prospect,98112.0,3.0,EAST,47.6303,-122.3142,1932,1.0,1.0,33087,0,,,66.0,73.40000153,125.4000015,133.1000061,3548858,3944599,0.0,1443141,422960.3125,21057.17383,2105717,121.9,3.68
22938,2016,Multifamily LR (1-4),Low-Rise Multifamily,JENSEN BLOCK APARTMENTS,1320 MERCER ST/601 EASTLAKE AVE E,98109.0,7.0,LAKE UNION,47.62463,-122.32953,1908,3.0,1.0,29970,0,,100.0,19.79999924,21.5,22.70000076,24.39999962,594139,645334,0.0,26365,7727.200195,5677.740234,567774,30.34,1.01
22939,2016,Multifamily LR (1-4),Low-Rise Multifamily,Northgate Apartments,11060 2nd Ave NE,98125.0,5.0,North,47.7099,-122.32705,1951,2.0,1.0,143498,0,,99.0,51.59999847,60.70000076,59.79999924,69.40000153,7405070,8710096,0.0,384079,112567.1016,70209.90625,7020991,375.56,2.62
22940,2016,NonResidential,Small- and Mid-Sized Office,MERIDIAN NORTH OFFICE BUILDING,10740 MERIDIAN AVE N,98133.0,5.0,NORTHWEST,47.70793,-122.33316,1982,2.0,1.0,27574,0,,73.0,43.90000153,45.09999847,137.8999939,141.6000061,1211349,1243709,0.0,1211349,355026.0938,0.0,0,8.44,0.31
22941,2016,Multifamily LR (1-4),Low-Rise Multifamily,Galleria Apartment Homes,10500 Meridian Avenue North,98133.0,5.0,NORTHWEST,47.70549,-122.3336,1968,4.0,1.0,227233,0,,84.0,22.0,22.79999924,69.0,71.59999847,5176196,5371872,0.0,5176196,1517056.25,0.0,0,36.09,0.16
22943,2016,Multifamily LR (1-4),Low-Rise Multifamily,North Court Apartments,2237 N 106th ST,98133.0,5.0,NORTHWEST,47.70552,-122.33074,1986,4.0,1.0,123841,0,,65.0,33.5,35.09999847,98.69999695,103.0999985,2733003,2855580,0.0,2473225,724860.875,2597.780029,259778,31.04,0.25
22951,2016,Multifamily LR (1-4),Low-Rise Multifamily,BLDG 2 (11309 8th Ave NE),11309 8th Ave NE,98125.0,5.0,North,47.71095,-122.3217,1977,3.0,1.0,24288,0,,75.0,24.70000076,26.20000076,77.5,82.30000305,599591,636575,0.0,599591,175730.2031,0.0,0,4.18,0.17
22953,2016,NonResidential,Retail Store,Tux Shop,10716 5th Ave NE,98125.0,5.0,NORTH,47.70747,-122.32249,1965,1.0,1.0,24982,0,,99.0,13.39999962,13.39999962,42.09999847,42.09999847,335245,335245,0.0,335245,98254.70313,0.0,0,2.34,0.09
22954,2016,Multifamily LR (1-4),Low-Rise Multifamily,Citi Gate Apartments,11355 3rd Avenue NE,98125.0,5.0,North,47.7112,-122.32703,1987,3.0,1.0,112424,0,,90.0,29.70000076,31.20000076,93.19999695,98.09999847,2455923,2583857,0.0,2455923,719789.875,0.0,0,17.12,0.15
22955,2016,NonResidential,Senior Care Community,Foundation House at Northgate,11301 3rd Ave NE,98125.0,5.0,North,47.71069,-122.32674,1998,5.0,1.0,43661,0,,4.0,90.19999695,94.90000153,225.8999939,238.8000031,3936421,4141925,0.0,2741695,803544.875,11947.25977,1194726,82.57,1.89
